,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
0,5daf9f0ff9af8b1d29c0a380,0039,2019-10-06 15:27:45-07:00,2019-10-06 15:37:16-07:00,2019-10-06 15:37:12-07:00,1.019,2_39_124_22_2019-10-06 22:27:44.874484,0002,CA-312,2-39-124-22,America/Los_Angeles,000000243,"[{'WhPerMile': 200, 'kWhRequested': 24.0, 'milesRequested': 120, 'minutesAvailable': 88, 'modifiedAt': 'Sun, 06 Oct 2019 22:27:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 06 Oct 2019 23:55:45 GMT', 'userID': 243}]"
1,5daf9f0ff9af8b1d29c0a381,0039,2019-10-06 16:12:15-07:00,2019-10-06 16:37:43-07:00,2019-10-06 16:37:39-07:00,0.609,2_39_126_20_2019-10-06 23:12:14.637540,0002,CA-310,2-39-126-20,America/Los_Angeles,,
2,5daf9f0ff9af8b1d29c0a382,0039,2019-10-06 17:52:16-07:00,2019-10-08 18:44:48-07:00,2019-10-08 11:44:59-07:00,12.169,2_39_139_28_2019-10-07 00:52:16.312997,0002,CA-303,2-39-139-28,America/Los_Angeles,000001202,"[{'WhPerMile': 400, 'kWhRequested': 15.2, 'milesRequested': 38, 'minutesAvailable': 173, 'modifiedAt': 'Mon, 07 Oct 2019 00:52:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 03:45:16 GMT', 'userID': 1202}]"
3,5daf9f0ff9af8b1d29c0a383,0039,2019-10-06 18:00:30-07:00,2019-10-06 18:54:22-07:00,2019-10-06 18:54:18-07:00,3.051,2_39_138_29_2019-10-07 01:00:30.197891,0002,CA-304,2-39-138-29,America/Los_Angeles,000000365,"[{'WhPerMile': 333, 'kWhRequested': 6.66, 'milesRequested': 20, 'minutesAvailable': 68, 'modifiedAt': 'Mon, 07 Oct 2019 01:00:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 02:08:30 GMT', 'userID': 365}]"
4,5db0f09ff9af8b20d1400884,0039,2019-10-07 08:17:06-07:00,2019-10-07 17:27:10-07:00,2019-10-07 17:26:32-07:00,45.037,2_39_78_366_2019-10-07 15:17:05.942097,0002,CA-323,2-39-78-366,America/Los_Angeles,000000569,"[{'WhPerMile': 300, 'kWhRequested': 45.0, 'milesRequested': 150, 'minutesAvailable': 523, 'modifiedAt': 'Mon, 07 Oct 2019 15:17:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:00:06 GMT', 'userID': 569}]"
5,5db0f09ff9af8b20d1400885,0039,2019-10-07 08:37:09-07:00,2019-10-07 18:15:55-07:00,2019-10-07 12:22:10-07:00,12.559,2_39_131_30_2019-10-07 15:37:08.977824,0002,CA-305,2-39-131-30,America/Los_Angeles,000000712,"[{'WhPerMile': 600, 'kWhRequested': 30.0, 'milesRequested': 50, 'minutesAvailable': 404, 'modifiedAt': 'Mon, 07 Oct 2019 15:37:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 22:21:09 GMT', 'userID': 712}]"
6,5db0f09ff9af8b20d1400886,0039,2019-10-07 08:44:40-07:00,2019-10-07 12:02:43-07:00,2019-10-07 12:02:38-07:00,11.494,2_39_78_367_2019-10-07 15:44:39.935956,0002,CA-494,2-39-78-367,America/Los_Angeles,000001470,"[{'WhPerMile': 292, 'kWhRequested': 29.2, 'milesRequested': 100, 'minutesAvailable': 428, 'modifiedAt': 'Mon, 07 Oct 2019 15:45:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 22:52:40 GMT', 'userID': 1470}]"
7,5db0f09ff9af8b20d1400887,0039,2019-10-07 08:55:37-07:00,2019-10-07 17:45:43-07:00,2019-10-07 10:50:29-07:00,5.946,2_39_95_27_2019-10-07 15:55:37.416718,0002,CA-319,2-39-95-27,America/Los_Angeles,000001222,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 72, 'modifiedAt': 'Mon, 07 Oct 2019 15:55:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 17:07:37 GMT', 'userID': 1222}]"
8,5db0f09ff9af8b20d1400888,0039,2019-10-07 08:56:04-07:00,2019-10-07 17:52:24-07:00,2019-10-07 12:44:37-07:00,17.95,2_39_79_379_2019-10-07 15:56:04.252027,0002,CA-327,2-39-79-379,America/Los_Angeles,000001104,"[{'WhPerMile': 250, 'kWhRequested': 37.5, 'milesRequested': 150, 'minutesAvailable': 436, 'modifiedAt': 'Mon, 07 Oct 2019 15:57:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 23:12:04 GMT', 'userID': 1104}]"
9,5db0f09ff9af8b20d1400889,0039,2019-10-07 09:01:48-07:00,2019-10-07 16:35:11-07:00,2019-10-07 16:35:06-07:00,39.574,2_39_79_383_2019-10-07 16:01:32.936869,0002,CA-492,2-39-79-383,America/Los_Angeles,000002743,"[{'WhPerMile': 240, 'kWhRequested': 60.0, 'milesRequested': 250, 'minutesAvailable': 549, 'modifiedAt': 'Mon, 07 Oct 2019 16:01:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 01:10:48 GMT', 'userID': 2743}]"
10,5db0f09ff9af8b20d140088a,0039,2019-10-07 09:08:11-07:00,2019-10-07 16:28:22-07:00,2019-10-07 13:09:45-07:00,0.883,2_39_130_31_2019-10-07 16:08:10.942190,0002,CA-306,2-39-130-31,America/Los_Angeles,,
11,5db0f09ff9af8b20d140088b,0039,2019-10-07 09:21:18-07:00,2019-10-07 17:56:53-07:00,2019-10-07 11:20:22-07:00,10.803,2_39_79_380_2019-10-07 16:21:18.296313,0002,CA-489,2-39-79-380,America/Los_Angeles,000000069,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 383, 'modifiedAt': 'Mon, 07 Oct 2019 16:21:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 22:44:18 GMT', 'userID': 69}]"
12,5db0f09ff9af8b20d140088c,0039,2019-10-07 09:30:03-07:00,2019-10-07 15:52:10-07:00,2019-10-07 13:23:28-07:00,6.604,2_39_79_376_2019-10-07 16:30:03.111659,0002,CA-324,2-39-79-376,America/Los_Angeles,000000714,"[{'WhPerMile': 200, 'kWhRequested': 16.0, 'milesRequested': 80, 'minutesAvailable': 458, 'modifiedAt': 'Mon, 07 Oct 2019 16:30:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:08:03 GMT', 'userID': 714}]"
13,5db0f09ff9af8b20d140088d,0039,2019-10-07 09:38:10-07:00,2019-10-07 18:20:51-07:00,2019-10-07 14:25:26-07:00,16.021,2_39_91_437_2019-10-07 16:38:10.475388,0002,CA-317,2-39-91-437,America/Los_Angeles,000000676,"[{'WhPerMile': 364, 'kWhRequested': 21.84, 'milesRequested': 60, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 07 Oct 2019 16:38:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 04:38:10 GMT', 'userID': 676}]"
14,5db0f09ff9af8b20d140088e,0039,2019-10-07 09:44:50-07:00,2019-10-07 16:34:00-07:00,2019-10-07 13:56:33-07:00,0.875,2_39_78_361_2019-10-07 16:44:50.089313,0002,CA-493,2-39-78-361,America/Los_Angeles,,
15,5db0f09ff9af8b20d140088f,0039,2019-10-07 09:49:13-07:00,2019-10-07 17:21:20-07:00,2019-10-07 13:00:43-07:00,18.2809275,2_39_89_25_2019-10-07 16:49:12.806759,0002,CA-315,2-39-89-25,America/Los_Angeles,000003250,"[{'WhPerMile': 300, 'kWhRequested': 18.0, 'milesRequested': 60, 'minutesAvailable': 383, 'modifiedAt': 'Mon, 07 Oct 2019 16:50:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 23:12:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 18.0, 'milesRequested': 60, 'minutesAvailable': 238, 'modifiedAt': 'Mon, 07 Oct 2019 19:49:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:47:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 18.0, 'milesRequested': 60, 'minutesAvailable': 239, 'modifiedAt': 'Mon, 07 Oct 2019 19:50:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:48:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 21.0, 'milesRequested': 70, 'minutesAvailable': 240, 'modifiedAt': 'Mon, 07 Oct 2019 19:50:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:49:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 21.0, 'milesRequested': 70, 'minutesAvailable': 240, 'modifiedAt': 'Mon, 07 Oct 2019 19:51:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:49:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 21.0, 'milesRequested': 70, 'minutesAvailable': 241, 'modifiedAt': 'Mon, 07 Oct 2019 19:52:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:50:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 21.0, 'milesRequested': 70, 'minutesAvailable': 437, 'modifiedAt': 'Mon, 07 Oct 2019 19:58:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:06:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 21.0, 'milesRequested': 70, 'minutesAvailable': 437, 'modifiedAt': 'Mon, 07 Oct 2019 20:00:30 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:06:13 GMT', 'userID': 3250}, {'WhPerMile': 300, 'kWhRequested': 18.0, 'milesRequested': 60, 'minutesAvailable': 250, 'modifiedAt': 'Mon, 07 Oct 2019 20:02:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:59:13 GMT', 'userID': 3250}]"
16,5db0f09ff9af8b20d1400890,0039,2019-10-07 09:58:05-07:00,2019-10-07 21:59:30-07:00,2019-10-07 13:14:51-07:00,2.857,2_39_123_23_2019-10-07 16:58:04.754400,0002,CA-313,2-39-123-23,America/Los_Angeles,000002170,"[{'WhPerMile': 357, 'kWhRequested': 21.42, 'milesRequested': 60, 'minutesAvailable': 191, 'modifiedAt': 'Mon, 07 Oct 2019 16:58:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 20:09:05 GMT', 'userID': 2170}]"
17,5db0f09ff9af8b20d1400891,0039,2019-10-07 10:00:02-07:00,2019-10-07 14:18:41-07:00,2019-10-07 13:56:35-07:00,13.91,2_39_78_363_2019-10-07 17:00:01.749311,0002,CA-320,2-39-78-363,America/Los_Angeles,000000558,"[{'WhPerMile': 200, 'kWhRequested': 14.0, 'milesRequested': 70, 'minutesAvailable': 120, 'modifiedAt': 'Mon, 07 Oct 2019 17:00:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 19:00:02 GMT', 'userID': 558}]"
18,5db0f09ff9af8b20d1400892,0039,2019-10-07 10:04:03-07:00,2019-10-07 17:59:34-07:00,2019-10-07 14:24:12-07:00,10.216,2_39_78_365_2019-10-07 17:04:02.807481,0002,CA-321,2-39-78-365,America/Los_Angeles,000001095,"[{'WhPerMile': 469, 'kWhRequested': 14.07, 'milesRequested': 30, 'minutesAvailable': 459, 'modifiedAt': 'Mon, 07 Oct 2019 17:04:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:43:03 GMT', 'userID': 1095}]"
19,5db0f09ff9af8b20d1400893,0039,2019-10-07 10:13:37-07:00,2019-10-07 17:57:30-07:00,2019-10-07 14:58:30-07:00,9.79,2_39_79_378_2019-10-07 17:13:36.936482,0002,CA-326,2-39-79-378,America/Los_Angeles,000000697,"[{'WhPerMile': 300, 'kWhRequested': 15.0, 'milesRequested': 50, 'minutesAvailable': 411, 'modifiedAt': 'Mon, 07 Oct 2019 17:14:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:04:37 GMT', 'userID': 697}]"
20,5db0f09ff9af8b20d1400894,0039,2019-10-07 10:31:14-07:00,2019-10-07 17:48:56-07:00,2019-10-07 17:48:47-07:00,48.349,2_39_91_441_2019-10-07 17:31:14.233346,0002,CA-499,2-39-91-441,America/Los_Angeles,000001208,"[{'WhPerMile': 435, 'kWhRequested': 100.05, 'milesRequested': 230, 'minutesAvailable': 121, 'modifiedAt': 'Mon, 07 Oct 2019 17:34:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 19:32:14 GMT', 'userID': 1208}]"
21,5db0f09ff9af8b20d1400895,0039,2019-10-07 11:04:42-07:00,2019-10-07 17:12:59-07:00,2019-10-07 16:14:19-07:00,10.168,2_39_78_360_2019-10-07 18:04:42.136324,0002,CA-322,2-39-78-360,America/Los_Angeles,000000559,"[{'WhPerMile': 357, 'kWhRequested': 10.71, 'milesRequested': 30, 'minutesAvailable': 374, 'modifiedAt': 'Mon, 07 Oct 2019 18:05:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:18:42 GMT', 'userID': 559}]"
22,5db0f09ff9af8b20d1400896,0039,2019-10-07 11:21:02-07:00,2019-10-07 14:05:53-07:00,2019-10-07 11:44:12-07:00,0.76,2_39_88_24_2019-10-07 18:21:01.734375,0002,CA-314,2-39-88-24,America/Los_Angeles,000001366,"[{'WhPerMile': 600, 'kWhRequested': 12.0, 'milesRequested': 20, 'minutesAvailable': 242, 'modifiedAt': 'Mon, 07 Oct 2019 18:21:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 22:23:02 GMT', 'userID': 1366}]"
23,5db0f09ff9af8b20d1400897,0039,2019-10-07 11:29:19-07:00,2019-10-07 12:19:37-07:00,2019-10-07 12:20:36-07:00,0.868,2_39_95_444_2019-10-07 18:29:19.007017,0002,CA-497,2-39-95-444,America/Los_Angeles,,
24,5db0f09ff9af8b20d1400898,0039,2019-10-07 11:48:58-07:00,2019-10-07 17:41:56-07:00,2019-10-07 14:07:49-07:00,14.892,2_39_88_438_2019-10-07 18:48:58.186788,0002,CA-502,2-39-88-438,America/Los_Angeles,000000832,"[{'WhPerMile': 300, 'kWhRequested': 15.0, 'milesRequested': 50, 'minutesAvailable': 322, 'modifiedAt': 'Mon, 07 Oct 2019 18:49:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:10:58 GMT', 'userID': 832}]"
25,5db0f09ff9af8b20d1400899,0039,2019-10-07 11:57:59-07:00,2019-10-07 13:40:11-07:00,2019-10-07 13:40:06-07:00,11.036,2_39_90_26_2019-10-07 18:57:59.174314,0002,CA-316,2-39-90-26,America/Los_Angeles,000001137,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 300, 'modifiedAt': 'Mon, 07 Oct 2019 18:58:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 23:57:59 GMT', 'userID': 1137}]"
26,5db0f09ff9af8b20d140089a,0039,2019-10-07 12:20:08-07:00,2019-10-07 12:57:30-07:00,2019-10-07 12:50:43-07:00,0.891,2_39_78_367_2019-10-07 19:20:07.648674,0002,CA-494,2-39-78-367,America/Los_Angeles,,
27,5db0f09ff9af8b20d140089b,0039,2019-10-07 12:20:21-07:00,2019-10-07 17:11:18-07:00,2019-10-07 13:20:26-07:00,2.7880000000000003,2_39_95_444_2019-10-07 19:20:20.844353,0002,CA-497,2-39-95-444,America/Los_Angeles,000003389,"[{'WhPerMile': 500, 'kWhRequested': 10.0, 'milesRequested': 20, 'minutesAvailable': 286, 'modifiedAt': 'Mon, 07 Oct 2019 19:20:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:06:21 GMT', 'userID': 3389}]"
28,5db0f09ff9af8b20d140089c,0039,2019-10-07 12:40:37-07:00,2019-10-07 15:43:24-07:00,2019-10-07 13:46:21-07:00,2.384,2_39_127_19_2019-10-07 19:40:37.177679,0002,CA-309,2-39-127-19,America/Los_Angeles,000000560,"[{'WhPerMile': 273, 'kWhRequested': 8.19, 'milesRequested': 30, 'minutesAvailable': 185, 'modifiedAt': 'Mon, 07 Oct 2019 19:41:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 22:45:37 GMT', 'userID': 560}]"
29,5db0f09ff9af8b20d140089d,0039,2019-10-07 13:22:27-07:00,2019-10-07 16:54:01-07:00,2019-10-07 16:53:43-07:00,17.394,2_39_78_367_2019-10-07 20:22:26.772621,0002,CA-494,2-39-78-367,America/Los_Angeles,000001470,"[{'WhPerMile': 292, 'kWhRequested': 17.52, 'milesRequested': 60, 'minutesAvailable': 207, 'modifiedAt': 'Mon, 07 Oct 2019 20:22:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 07 Oct 2019 23:49:27 GMT', 'userID': 1470}]"
30,5db0f09ff9af8b20d140089e,0039,2019-10-07 16:02:34-07:00,2019-10-07 16:56:49-07:00,2019-10-07 16:51:57-07:00,5.329,2_39_90_26_2019-10-07 23:02:34.464461,0002,CA-316,2-39-90-26,America/Los_Angeles,000002950,"[{'WhPerMile': 278, 'kWhRequested': 8.34, 'milesRequested': 30, 'minutesAvailable': 70, 'modifiedAt': 'Mon, 07 Oct 2019 23:02:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:12:34 GMT', 'userID': 2950}, {'WhPerMile': 278, 'kWhRequested': 8.34, 'milesRequested': 30, 'minutesAvailable': 70, 'modifiedAt': 'Mon, 07 Oct 2019 23:56:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 00:12:34 GMT', 'userID': 2950}]"
31,5db0f09ff9af8b20d140089f,0039,2019-10-07 16:45:03-07:00,2019-10-07 17:12:14-07:00,2019-10-07 17:12:10-07:00,0.751,2_39_125_21_2019-10-07 23:45:03.010336,0002,CA-311,2-39-125-21,America/Los_Angeles,,
32,5db0f09ff9af8b20d14008a0,0039,2019-10-07 18:25:38-07:00,2019-10-07 20:20:50-07:00,2019-10-07 20:11:30-07:00,10.113,2_39_131_30_2019-10-08 01:25:37.874213,0002,CA-305,2-39-131-30,America/Los_Angeles,000001133,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 226, 'modifiedAt': 'Tue, 08 Oct 2019 01:25:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 05:11:38 GMT', 'userID': 1133}]"
33,5db0f09ff9af8b20d14008a1,0039,2019-10-07 18:46:45-07:00,2019-10-07 20:37:01-07:00,2019-10-07 19:33:08-07:00,3.702,2_39_130_31_2019-10-08 01:46:29.555825,0002,CA-306,2-39-130-31,America/Los_Angeles,000003123,"[{'WhPerMile': 444, 'kWhRequested': 8.88, 'milesRequested': 20, 'minutesAvailable': 94, 'modifiedAt': 'Tue, 08 Oct 2019 01:46:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 03:20:45 GMT', 'userID': 3123}]"
34,5db0f09ff9af8b20d14008a2,0039,2019-10-07 19:41:48-07:00,2019-10-07 22:21:12-07:00,2019-10-07 22:18:18-07:00,15.968,2_39_125_21_2019-10-08 02:41:47.776301,0002,CA-311,2-39-125-21,America/Los_Angeles,000001099,"[{'WhPerMile': 438, 'kWhRequested': 35.04, 'milesRequested': 80, 'minutesAvailable': 134, 'modifiedAt': 'Tue, 08 Oct 2019 02:42:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 04:55:48 GMT', 'userID': 1099}]"
35,5db0f09ff9af8b20d14008a3,0039,2019-10-07 21:14:47-07:00,2019-10-08 08:08:12-07:00,2019-10-08 06:26:28-07:00,14.898,2_39_131_30_2019-10-08 04:14:46.856983,0002,CA-305,2-39-131-30,America/Los_Angeles,000001152,"[{'WhPerMile': 375, 'kWhRequested': 15.0, 'milesRequested': 40, 'minutesAvailable': 59, 'modifiedAt': 'Tue, 08 Oct 2019 04:14:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 05:13:47 GMT', 'userID': 1152}]"
36,5db24220f9af8b252acc2474,0039,2019-10-08 06:47:21-07:00,2019-10-08 18:21:54-07:00,2019-10-08 10:20:32-07:00,23.575,2_39_129_17_2019-10-08 13:47:20.664622,0002,CA-307,2-39-129-17,America/Los_Angeles,000000710,"[{'WhPerMile': 261, 'kWhRequested': 36.54, 'milesRequested': 140, 'minutesAvailable': 458, 'modifiedAt': 'Tue, 08 Oct 2019 13:47:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 21:25:21 GMT', 'userID': 710}]"
37,5db24220f9af8b252acc2475,0039,2019-10-08 07:20:54-07:00,2019-10-08 14:09:22-07:00,2019-10-08 13:19:30-07:00,0.927,2_39_79_380_2019-10-08 14:20:54.444135,0002,CA-489,2-39-79-380,America/Los_Angeles,,
38,5db24220f9af8b252acc2476,0039,2019-10-08 08:00:15-07:00,2019-10-08 17:47:29-07:00,2019-10-08 14:35:27-07:00,0.911,2_39_79_383_2019-10-08 15:00:15.495335,0002,CA-492,2-39-79-383,America/Los_Angeles,,
39,5db24220f9af8b252acc2477,0039,2019-10-08 08:16:44-07:00,2019-10-08 15:24:26-07:00,2019-10-08 08:49:38-07:00,3.196,2_39_91_437_2019-10-08 15:16:32.906185,0002,CA-317,2-39-91-437,America/Los_Angeles,000002461,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 377, 'modifiedAt': 'Tue, 08 Oct 2019 15:16:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 08 Oct 2019 21:33:44 GMT', 'userID': 2461}]"
40,5db24220f9af8b252acc2478,0039,2019-10-08 08:22:20-07:00,2019-10-08 17:18:23-07:00,2019-10-08 14:12:43-07:00,38.336,2_39_92_442_2019-10-08 15:22:19.524357,0002,CA-498,2-39-92-442,America/Los_Angeles,000000818,"[{'WhPerMile': 400, 'kWhRequested': 52.0, 'milesRequested': 130, 'minutesAvailable': 527, 'modifiedAt': 'Tue, 08 Oct 2019 15:25:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 09 Oct 2019 00:09:20 GMT', 'userID': 818}]"
41,5db24220f9af8b252acc2479,0039,2019-10-08 08:28:49-07:00,2019-10-08 17:31:54-07:00,2019-10-08 13:19:40-07:00,0.882,2_39_78_366_2019-10-08 15:28:48.680339,0002,CA-323,2-39-78-366,America/Los_Angeles,,
42,5db24220f9af8b252acc247a,0039,2019-10-08 08:39:31-07:00,2019-10-08 12:57:45-07:00,2019-10-08 09:05:58-07:00,0.763,2_39_79_379_2019-10-08 15:39:30.539118,0002,CA-327,2-39-79-379,America/Los_Angeles,,
43,5db24220f9af8b252acc247b,0039,2019-10-08 08:46:29-07:00,2019-10-08 17:31:55-07:00,2019-10-08 14:34:22-07:00,0.795,2_39_131_30_2019-10-08 15:46:29.207436,0002,CA-305,2-39-131-30,America/Los_Angeles,,
